post_id,platform,username,user_id,profile_verified,profile_followers,post_url,image_url,caption,hashtags,mentions,language_hint,location,fashion_category,timestamp,likes,comments,scraped_at,collection_method,hashtag_text,hashtag_count,combined_text,emoji_text,emoji_count,clean_text,text_length,mention_count,detected_language,primary_language,is_multilingual,word_count
IG_000291,Instagram,style_daily,U100290,False,495544,https://instagram.com/p/1290,https://cdn.example.com/img/291.jpg,Nouvelle collection &amp; disponible,[],['zara'],fr,"Paris, France",casual,2026-05-08T10:50:00Z,32497,2432,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible zara,Nouvelle collection &amp; disponible zara,0,nouvelle collection disponible zara,35,1,french,french,False,4
IG_000292,Instagram,fashionhub,U100291,False,497956,https://instagram.com/p/1291,https://cdn.example.com/img/292.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",vintage,2026-05-08T11:27:00Z,24901,1349,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000293,Instagram,trendwave,U100292,False,71868,https://instagram.com/p/1292,https://cdn.example.com/img/293.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",vintage,2026-05-08T12:04:00Z,45571,822,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000294,Instagram,modest.style,U100293,False,153302,https://instagram.com/p/1293,https://cdn.example.com/img/294.jpg,"Nouvelle collection &amp; disponible
New drop!!",[],[],fr,"Paris, France",casual,2026-05-08T12:41:00Z,32183,2358,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible New drop!!,Nouvelle collection &amp; disponible New drop!!,0,nouvelle collection disponible new drop,39,0,french,french,False,5
IG_000295,Instagram,urbanlook,U100294,False,206511,https://instagram.com/p/1294,https://cdn.example.com/img/295.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",vintage,2026-05-08T13:18:00Z,13099,2425,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000296,Instagram,luxuryedit,U100295,True,381769,https://instagram.com/p/1295,https://cdn.example.com/img/296.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",casual,2026-05-08T13:55:00Z,13744,1795,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000297,Instagram,style_daily,U100296,False,417653,https://instagram.com/p/1296,https://cdn.example.com/img/297.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-08T14:32:00Z,32727,570,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000298,Instagram,trendwave,U100297,False,222340,https://instagram.com/p/1297,https://cdn.example.com/img/298.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",streetwear,2026-05-08T15:09:00Z,29435,2449,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000299,Instagram,trendwave,U100298,False,19775,https://instagram.com/p/1298,https://cdn.example.com/img/299.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",modest,2026-05-08T15:46:00Z,45987,2199,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000300,Instagram,fashionhub,U100299,False,186626,https://instagram.com/p/1299,https://cdn.example.com/img/300.jpg,Me encanta este vestido 😍 #moda     ,['moda'],['zara'],es,"Madrid, Spain",vintage,2026-05-08T16:23:00Z,2908,2306,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda zara,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda zara,1,me encanta este vestido smiling_face_with_heart eyes moda moda zara,67,1,spanish,spanish,False,9
IG_000301,Instagram,urbanlook,U100300,False,226182,https://instagram.com/p/1300,https://cdn.example.com/img/301.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",streetwear,2026-05-08T17:00:00Z,16961,909,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000302,Instagram,modest.style,U100301,False,356782,https://instagram.com/p/1301,https://cdn.example.com/img/302.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",vintage,2026-05-08T17:37:00Z,9884,1412,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000303,Instagram,modest.style,U100302,False,45512,https://instagram.com/p/1302,https://cdn.example.com/img/303.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara     ,[],['zara'],en,"London, UK",casual,2026-05-08T18:14:00Z,9289,1426,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara zara,Summer linen set is everything! Visit https://bit.ly/look @zara zara,0,summer linen set is everything visit zara,41,1,english,english,False,7
IG_000304,Instagram,fashionhub,U100303,False,183109,https://instagram.com/p/1303,https://cdn.example.com/img/304.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",sportswear,2026-05-08T18:51:00Z,47321,2853,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000305,Instagram,style_daily,U100304,False,60837,https://instagram.com/p/1304,https://cdn.example.com/img/305.jpg,,[],['zara'],fr,"Paris, France",modest,2026-05-08T19:28:00Z,42470,447,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,zara,zara,0,zara,4,1,spanish,french,False,1
IG_000306,Instagram,trendwave,U100305,False,91963,https://instagram.com/p/1305,https://cdn.example.com/img/306.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],[],mixed_en_ur,"Manchester, UK",modest,2026-05-08T20:05:00Z,36695,1746,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا,53,0,english,mixed,True,11
IG_000307,Instagram,trendwave,U100306,False,336295,https://instagram.com/p/1306,https://cdn.example.com/img/307.jpg,J'adore cette robe élégante ✨ #mode,['mode'],[],fr,"Paris, France",sportswear,2026-05-08T20:42:00Z,1918,2515,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode,J'adore cette robe élégante  sparkles  #mode mode,1,j adore cette robe e le gante sparkles mode mode,48,0,german,french,False,10
IG_000308,Instagram,modest.style,U100307,True,113115,https://instagram.com/p/1307,https://cdn.example.com/img/308.jpg,مجھے یہ لباس بہت پسند آیا,[],['zara'],ur,"Lahore, Pakistan",casual,2026-05-08T21:19:00Z,4105,2364,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا zara,مجھے یہ لباس بہت پسند آیا zara,0,مجھے یہ لباس بہت پسند ا یا zara,31,1,urdu,urdu,False,8
IG_000309,Instagram,fashionhub,U100308,False,138048,https://instagram.com/p/1308,https://cdn.example.com/img/309.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",sportswear,2026-05-08T21:56:00Z,34589,2617,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000310,Instagram,luxuryedit,U100309,False,185041,https://instagram.com/p/1309,https://cdn.example.com/img/310.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",vintage,2026-05-08T22:33:00Z,11311,2759,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000311,Instagram,luxuryedit,U100310,True,70727,https://instagram.com/p/1310,https://cdn.example.com/img/311.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-08T23:10:00Z,20018,479,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000312,Instagram,luxuryedit,U100311,False,313198,https://instagram.com/p/1311,https://cdn.example.com/img/312.jpg,مجھے یہ لباس بہت پسند آیا,[],['zara'],ur,"Lahore, Pakistan",sportswear,2026-05-08T23:47:00Z,27729,760,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا zara,مجھے یہ لباس بہت پسند آیا zara,0,مجھے یہ لباس بہت پسند ا یا zara,31,1,urdu,urdu,False,8
IG_000313,Instagram,modest.style,U100312,False,98593,https://instagram.com/p/1312,https://cdn.example.com/img/313.jpg,J'adore cette robe élégante ✨ #mode,['mode'],[],fr,"Paris, France",sportswear,2026-05-09T00:24:00Z,40598,219,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode,J'adore cette robe élégante  sparkles  #mode mode,1,j adore cette robe e le gante sparkles mode mode,48,0,german,french,False,10
IG_000314,Instagram,modest.style,U100313,False,427907,https://instagram.com/p/1313,https://cdn.example.com/img/314.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",vintage,2026-05-09T01:01:00Z,33129,2674,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000315,Instagram,modest.style,U100314,False,233206,https://instagram.com/p/1314,https://cdn.example.com/img/315.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",streetwear,2026-05-09T01:38:00Z,37058,126,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000316,Instagram,urbanlook,U100315,False,151846,https://instagram.com/p/1315,https://cdn.example.com/img/316.jpg,Amazing style 🔥 هذا اللوك رائع,[],['zara'],mixed_en_ar,"Doha, Qatar",sportswear,2026-05-09T02:15:00Z,37075,2028,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع zara,Amazing style  fire  هذا اللوك رائع zara,1,amazing style fire هذا اللوك راي ع zara,39,1,english,mixed,True,8
IG_000317,Instagram,urbanlook,U100316,False,432137,https://instagram.com/p/1316,https://cdn.example.com/img/317.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",vintage,2026-05-09T02:52:00Z,49601,170,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000318,Instagram,modest.style,U100317,False,435696,https://instagram.com/p/1317,https://cdn.example.com/img/318.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",luxury,2026-05-09T03:29:00Z,19515,132,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000319,Instagram,style_daily,U100318,False,62044,https://instagram.com/p/1318,https://cdn.example.com/img/319.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",luxury,2026-05-09T04:06:00Z,13759,2408,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000320,Instagram,luxuryedit,U100319,False,87522,https://instagram.com/p/1319,https://cdn.example.com/img/320.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-09T04:43:00Z,13567,243,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000321,Instagram,luxuryedit,U100320,False,170187,https://instagram.com/p/1320,https://cdn.example.com/img/321.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",modest,2026-05-09T05:20:00Z,18966,2345,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000322,Instagram,modest.style,U100321,False,145897,https://instagram.com/p/1321,https://cdn.example.com/img/322.jpg,هذا الفستان رائع ✨ #موضة     ,['موضة'],[],ar,"Dubai, UAE",luxury,2026-05-09T05:57:00Z,45973,543,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000323,Instagram,fashionhub,U100322,False,355041,https://instagram.com/p/1322,https://cdn.example.com/img/323.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",luxury,2026-05-09T06:34:00Z,37847,2590,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000324,Instagram,style_daily,U100323,False,461939,https://instagram.com/p/1323,https://cdn.example.com/img/324.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",sportswear,2026-05-09T07:11:00Z,33796,1139,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000325,Instagram,modest.style,U100324,False,1796,https://instagram.com/p/1324,https://cdn.example.com/img/325.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",casual,2026-05-09T07:48:00Z,6109,2993,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000326,Instagram,luxuryedit,U100325,False,225756,https://instagram.com/p/1325,https://cdn.example.com/img/326.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",sportswear,2026-05-09T08:25:00Z,17603,1322,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000327,Instagram,luxuryedit,U100326,False,447414,https://instagram.com/p/1326,https://cdn.example.com/img/327.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",modest,2026-05-09T09:02:00Z,44736,198,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
